hash,type,name
c09f1191ab9fe43f,target,mr_tt_bins_012417b2
cf88c7aaca6f0d34,target,mr_tt_bins_01403fca
9a29a37f4536f2b7,target,mr_tt_bins_030d1be8
c57b1d6227e3a463,target,mr_tt_bins_031eee7b
5fe67581d87ed97e,target,mr_tt_bins_033fdde0
77258daf8a72316d,target,mr_tt_bins_04494444
1faadae1262d59e0,target,mr_tt_bins_04f1820d
9154e19c1ea77b1b,target,mr_tt_bins_053969b3
69dc668f536731eb,target,mr_tt_bins_05a40e1e
3a8289fd7ab3894d,target,mr_tt_bins_07056ea9
4eb9c1b04b48e0c4,target,mr_tt_bins_0843e099
0dc56fc279f3900b,target,mr_tt_bins_0999c0b5
138e49979c7954b7,target,mr_tt_bins_0a2c7698
8caaa53c34f213ea,target,mr_tt_bins_0ae6bde6
8399e478d2129c50,target,mr_tt_bins_0bd9114b
3e18167f54332050,target,mr_tt_bins_0bf5c4c1
bb8ac0ffd274c2e5,target,mr_tt_bins_0cc95f54
3c0b7036d090b547,target,mr_tt_bins_0d0d06c6
79930abbc35b2c45,target,mr_tt_bins_0d45524d
e8611975b2120972,target,mr_tt_bins_0d62f861
a833eb0643317ebb,target,mr_tt_bins_0e1f6f6b
d14b1fe3c441957a,target,mr_tt_bins_126202c6
9b24c52ac1a2968e,target,mr_tt_bins_12633038
f279b54ac9a62c79,target,mr_tt_bins_163b7540
3a9ce25112de5919,target,mr_tt_bins_1736dddd
2c199a6757feea71,target,mr_tt_bins_174520d8
bafaf207bcb69dea,target,mr_tt_bins_174f840e
e326ecf25e9145df,target,mr_tt_bins_176123f0
b8b45e4ced77d8a0,target,mr_tt_bins_18476b7c
c328b22151dca81a,target,mr_tt_bins_189e562d
b0613bcc3fb30c23,target,mr_tt_bins_1d118c89
8de662115b53011c,target,mr_tt_bins_1d308a34
f69ce34b52d2f39c,target,mr_tt_bins_1e1e3453
4271101c5bba209e,target,mr_tt_bins_1f143edf
415d43c1b4b56c01,target,mr_tt_bins_219cf9bd
6200bc96aef5c27f,target,mr_tt_bins_22b8529c
e09c2d75eba22725,target,mr_tt_bins_22f30b05
160086c461a73c86,target,mr_tt_bins_23180d75
8bd0b565f59cc656,target,mr_tt_bins_236c31c7
948876b536a302fd,target,mr_tt_bins_2386ce87
9ea37b7e030e8ab6,target,mr_tt_bins_23e7cddd
06594bd1b24869c9,target,mr_tt_bins_248ef140
4072791a784929b8,target,mr_tt_bins_2520aa8a
c901646f3a7bca84,target,mr_tt_bins_2898fd1b
6a6e668fc86630a2,target,mr_tt_bins_28cd6bd5
986b35590e7688a8,target,mr_tt_bins_28d5dfbe
ff8f8d09e5f7f766,target,mr_tt_bins_28d72d29
5f09cb6d5680ebde,target,mr_tt_bins_29bdac9b
6748134b06a8ab47,target,mr_tt_bins_2b41a781
a8bfd20bd598d984,target,mr_tt_bins_2bd3b329
700438c61d861640,target,mr_tt_bins_2bff0671
0518bf21407a4712,target,mr_tt_bins_2eab365c
a4224d710f9edb3c,target,mr_tt_bins_316542a6
f0342e45eea2e23b,target,mr_tt_bins_31a334e1
2f47402fc7332da7,target,mr_tt_bins_355cf74f
01372d5e894ba9fa,target,mr_tt_bins_362a56c5
8e2480ebd38f9bbf,target,mr_tt_bins_36696dd0
bc2821f11d319a1b,target,mr_tt_bins_37ef8ab5
aa2dd2ce3d04ea15,target,mr_tt_bins_38122311
04c14d6bfdfc22ea,target,mr_tt_bins_3851d7be
e889bdb32e916029,target,mr_tt_bins_39b4918e
5e2487e140b19ba5,target,mr_tt_bins_3a2bfc9f
522da4c1da390602,target,mr_tt_bins_3a6f09f4
432e4942c746acf1,target,mr_tt_bins_3bb7e676
1a2aeac1fa1519ce,target,mr_tt_bins_3be707f6
1f7ad51801280e73,target,mr_tt_bins_3c1d3348
efc9f838a40afeb0,target,mr_tt_bins_3e1e6f8d
ea66dcae56285a3c,target,mr_tt_bins_3ec45821
44acf1e14b72fe66,target,mr_tt_bins_3f78c5fa
d94c707834b51357,target,mr_tt_bins_402a197f
ebc05374f6295931,target,mr_tt_bins_406e8acc
1efbac41ec2203e4,target,mr_tt_bins_436e5f73
cf58e5b3cd68359b,target,mr_tt_bins_464a022e
995606c23203720d,target,mr_tt_bins_46b3e0c2
5630f329b32490c6,target,mr_tt_bins_46b56d75
b9c1bc91252c4f55,target,mr_tt_bins_479aabd3
6b174bf46b2d8f0a,target,mr_tt_bins_48cc79c6
eb5f8de1d427d93a,target,mr_tt_bins_49b7a8d6
600f684b05bfad58,target,mr_tt_bins_4b56fe50
231c02130dbdefc5,target,mr_tt_bins_4ba3716c
acabbab8ecf019ad,target,mr_tt_bins_4c347c4e
3225dccaa6e07c29,target,mr_tt_bins_4de1c673
9d2424a2cc7a32c5,target,mr_tt_bins_4f63a290
2349ea2ae834fe88,target,mr_tt_bins_4fc3bc5e
e92a1ce66822bd5d,target,mr_tt_bins_5056bf0f
4960237d911fde9f,target,mr_tt_bins_524b42cb
253640c6121c86ab,target,mr_tt_bins_547d034c
7ca43873951a4ab6,target,mr_tt_bins_553368b8
7d69df51d2e08828,target,mr_tt_bins_55a9fd9c
8bf4fc4108dad299,target,mr_tt_bins_55f46c96
e5a4b53e737d6339,target,mr_tt_bins_56613d34
67b15f787087f517,target,mr_tt_bins_57bd87b4
c206967b0783c5f5,target,mr_tt_bins_5840afae
234939c4f0acaf72,target,mr_tt_bins_59107641
f3f1e421a4d3022c,target,mr_tt_bins_5a824145
d4f19c996ecd0268,target,mr_tt_bins_5b43543d
03535e565d87ad6f,target,mr_tt_bins_5ca2cdbc
ec13f28957714f6e,target,mr_tt_bins_5cc4cb3c
ad1b9bbecf9841ab,target,mr_tt_bins_5db7ab31
892661ffd2010a96,target,mr_tt_bins_5dd99318
09c9265c4941479b,target,mr_tt_bins_5e64a155
a5d51f9ff25600c0,target,mr_tt_bins_5ec7f731
7289d9abb21849cd,target,mr_tt_bins_60f25113
8033d9af3794a5bb,target,mr_tt_bins_612c9d6a
a2a272079eb085f6,target,mr_tt_bins_61307f44
5318b5a7b557c0a5,target,mr_tt_bins_619a9e4c
397f3f3f5df1edf1,target,mr_tt_bins_61d39526
8ff3edd9b8623cf6,target,mr_tt_bins_62de585f
39a12e3f2a434b8c,target,mr_tt_bins_63fb01bf
198ba8d1ed764f3c,target,mr_tt_bins_648b4347
bc376ae20d4149b1,target,mr_tt_bins_6542a00c
8afc9d5e28ff4654,target,mr_tt_bins_67f6180e
5421322d89488cbc,target,mr_tt_bins_67fd8386
4dc875971b99cd7d,target,mr_tt_bins_690a3aa3
a8668df993246ec1,target,mr_tt_bins_697b7a17
774d47c1798cb60e,target,mr_tt_bins_69ffb3d6
9965ab153e409efd,target,mr_tt_bins_6b5f09d7
93bee0c764aa48bf,target,mr_tt_bins_6c826620
78f61be816517ef4,target,mr_tt_bins_6cc510e3
0886c0735974d5e3,target,mr_tt_bins_6d84ef07
8a52360bc31e17db,target,mr_tt_bins_6e221caf
fe4156ded41b2ac0,target,mr_tt_bins_6ecd3012
799f99371123f719,target,mr_tt_bins_706bfe22
2f0d08deb045681e,target,mr_tt_bins_711cbb24
b2b7ebf91de2620c,target,mr_tt_bins_7137d6b1
9c848bc997d50363,target,mr_tt_bins_71ca8f70
3e75b2bb005a517d,target,mr_tt_bins_72639646
784f6a6d3e4fb90b,target,mr_tt_bins_74ce09aa
bb267c1eb6b5560f,target,mr_tt_bins_75c5b4c0
2823731dabf2f22c,target,mr_tt_bins_77675d9d
33ff65f697e786d7,target,mr_tt_bins_78d795a8
2deb131e1e811c1b,target,mr_tt_bins_7bcf3dae
3223617f147e133c,target,mr_tt_bins_7ce9f5ff
52daef16a8a37cb3,target,mr_tt_bins_7d6911dd
e3e26ceae68efacf,target,mr_tt_bins_7d775084
8da81829962b732c,target,mr_tt_bins_7e47ef91
41e710a0d456ae4c,target,mr_tt_bins_7e6be9ec
971786382beaba63,target,mr_tt_bins_81e391e2
18dbe79f65786861,target,mr_tt_bins_8308638f
b287a8394e85185b,target,mr_tt_bins_83edf9a0
7cd0307ef6c243be,target,mr_tt_bins_854a243b
8f5d52c73193eaa8,target,mr_tt_bins_88eb7b2c
82c8f7d9c1bce1b9,target,mr_tt_bins_8a22c7c0
c74d3ce08a817465,target,mr_tt_bins_8ace31d5
6a00a925d001574e,target,mr_tt_bins_8afc86d7
004e25721d557b0f,target,mr_tt_bins_8bce10ef
bf26f112fb48f3fe,target,mr_tt_bins_8c2b0606
6ffae0621f3adbe1,target,mr_tt_bins_8c47aae5
fbb1b1891cd88d66,target,mr_tt_bins_8cb1b59b
eb51f0d98019a21a,target,mr_tt_bins_8dbcfbf2
683a430f13cdf2c7,target,mr_tt_bins_8e5902c1
6e0e02e91d3b48a6,target,mr_tt_bins_8f8d46fb
cfd83aad8ed4fce6,target,mr_tt_bins_8f994cc0
eb4e04a3cb9d6f6a,target,mr_tt_bins_91d3c426
8277af680a7ed61e,target,mr_tt_bins_91e8ae41
166cb8118ed0661f,target,mr_tt_bins_92347c60
46d4bfd8e99fd52d,target,mr_tt_bins_9314a102
d2699afab40b773c,target,mr_tt_bins_934faa63
2a82b79535ae5bac,target,mr_tt_bins_939fc66e
e9b364992510b13d,target,mr_tt_bins_93b06a3c
5e969af8da207b61,target,mr_tt_bins_93ec9620
854878df63067141,target,mr_tt_bins_948b9c12
6af8877ecb931280,target,mr_tt_bins_94c05565
6f6aff532170aa82,target,mr_tt_bins_94ce7f20
1743ae3b96e213cf,target,mr_tt_bins_9526c959
7abc96e9ce86a03c,target,mr_tt_bins_95a160b7
e1547e68c7926137,target,mr_tt_bins_95beadca
6700e10c23c84cd1,target,mr_tt_bins_96e9c49d
9defba7850c1236a,target,mr_tt_bins_9d0879ed
2a60b6646d02d3e7,target,mr_tt_bins_9e4e23c0
e1035bd917f3c31c,target,mr_tt_bins_9e6e1339
bf7e97da3910842d,target,mr_tt_bins_9fa94ef7
8e3b20892a09c4f3,target,mr_tt_bins_9fad40df
59d8c01ebdf52d36,target,mr_tt_bins_a19974b4
7e1e71df480aef8f,target,mr_tt_bins_a1b26482
5034ec154f17de69,target,mr_tt_bins_a318e366
664c38bf4cbb1af6,target,mr_tt_bins_a3a6a1ed
c6245e6b22486a08,target,mr_tt_bins_a47a266f
a49e680fbb4d9307,target,mr_tt_bins_a6b7946e
ba5c6f6ce3cc9d38,target,mr_tt_bins_a969c11b
16bfd66a004859d0,target,mr_tt_bins_a977557b
e571a1b5d4b7ec7f,target,mr_tt_bins_ac8edc0a
331082c05322e402,target,mr_tt_bins_adbe380b
4d5578b1fb8b8547,target,mr_tt_bins_b09a5577
8210860b7651990b,target,mr_tt_bins_b0d575d7
c31779b649f3cf26,target,mr_tt_bins_b32af1dc
a59b581f84f341d6,target,mr_tt_bins_b32be726
1d7ce822038e91d5,target,mr_tt_bins_b32f5592
854adde565c12455,target,mr_tt_bins_b343c663
00f9107669bb4bb9,target,mr_tt_bins_b4857601
263489fc251a09b3,target,mr_tt_bins_b548110e
ffbc5cf658647fe9,target,mr_tt_bins_b6d87191
62b2d03eeddefe7b,target,mr_tt_bins_b7930852
0739f802788a1ae0,target,mr_tt_bins_b893c517
9ac0ddbf711b8490,target,mr_tt_bins_bb2fc609
c997c44f96a126f2,target,mr_tt_bins_bc6d6808
729920ee6c1d7f0f,target,mr_tt_bins_bcdc8f8e
2eb755cabc32afb5,target,mr_tt_bins_bd248c59
0f30a0a8028b5e88,target,mr_tt_bins_bf07a1c0
efcefc71b8ed0d33,target,mr_tt_bins_c00a2768
2fdbf98551e1ed69,target,mr_tt_bins_c0ae8327
286823db4a563a8a,target,mr_tt_bins_c1ee04b5
3b15d3eca83de48c,target,mr_tt_bins_c2613768
f0d31b1d5735ff60,target,mr_tt_bins_c35683af
475327999e141c60,target,mr_tt_bins_c3b26ac1
2571622f9e5eff62,target,mr_tt_bins_c410434f
60875de9adada83e,target,mr_tt_bins_c421c111
3dd69b1309b649e3,target,mr_tt_bins_c56fb1c8
acf6883703dcddb7,target,mr_tt_bins_c72187d1
bcef8597c4c60164,target,mr_tt_bins_c9995360
8e1c3262a86af037,target,mr_tt_bins_d05e0883
26c760dd80490ada,target,mr_tt_bins_d0e0f053
81795f9167959323,target,mr_tt_bins_d2f1304e
98772d64a01927fd,target,mr_tt_bins_d47ede70
d8a303176f04dde1,target,mr_tt_bins_d4cbb3fb
6d87f9d6acacb5e5,target,mr_tt_bins_d69cdffb
1b65ea9a9fcc8ddf,target,mr_tt_bins_dc23b3ae
d8ec0dec8c0499da,target,mr_tt_bins_dc946312
f0405908e695be8d,target,mr_tt_bins_dcbc17a2
bafe21dde2d1eb01,target,mr_tt_bins_de1869e3
5b9594fd96a462d9,target,mr_tt_bins_dea89e60
ee244185ecb76361,target,mr_tt_bins_e192b156
cc7b64187762d4ce,target,mr_tt_bins_e24da877
3bcd94124a945c74,target,mr_tt_bins_e3eac79e
842c6c29472d6b37,target,mr_tt_bins_e40f5d55
294be4dfaacdd8cf,target,mr_tt_bins_e6d329ee
3cf4e474480f8ce5,target,mr_tt_bins_e70ae75c
a3669bbd53cf71ed,target,mr_tt_bins_e7acdc65
a537a3cd8aeefda1,target,mr_tt_bins_e925d760
04f5251b0ecc15ec,target,mr_tt_bins_ea2fcffe
2236e2854cf7ea9d,target,mr_tt_bins_ea3b4c2e
1682965946ff10f4,target,mr_tt_bins_ea52d2ce
0a278fa6b3905d49,target,mr_tt_bins_ec298dd1
ebcd13f6a7c21db3,target,mr_tt_bins_edfcf2b4
f2b44a1b49abf71d,target,mr_tt_bins_ef5ddd92
44f9541059b92ceb,target,mr_tt_bins_f2040c88
115c94387e6df65b,target,mr_tt_bins_f294f1c9
27817a7199b948de,target,mr_tt_bins_f2f048b2
63d071e6268cd264,target,mr_tt_bins_f34b1bcb
ebb6fd9d85e3fbf2,target,mr_tt_bins_f39f4d71
4afd6ff59e5a3304,target,mr_tt_bins_f3a0664f
2ccbe6eb80c822e6,target,mr_tt_bins_f646febb
da897d1f018b549b,target,mr_tt_bins_f82f43d4
c0860b40d2107440,target,mr_tt_bins_f97fff20
03ca89f4fd666ef2,target,mr_tt_bins_f98c0b44
e72168ef079e100d,target,mr_tt_bins_f9e9cb21
aab25d846663c3ee,target,mr_tt_bins_fa1dcd21
6be65b96d7021495,target,mr_tt_bins_fb55a07b
411e55eacf5c400c,target,mr_tt_bins_fba2e7d8
62e84bc1bc732143,target,mr_tt_bins_fc20c4ba
3c60a6666265014d,target,mr_tt_bins_fc74abdd
fc72a0b68fcb0842,target,mr_tt_bins_fc82383e
e1bfdb0de5a763a5,target,mr_tt_bins_fd6c2786
bc29973be3320697,target,mr_tt_bins_fd705066
dd06b392491924fe,target,mr_tt_bins_fdb68750
0b395ce233e47a97,target,mr_tt_bins_feedf14c
6f9d23b28f873dea,target,mr_tt_bins_fefb1207
b695d388c37ecd59,import,munge_household_time
0479085ccfc204ff,import,munge_sqc
25806aa06623de50,import,ggplot2::aes
b840219805e2ca8b,import,ggplot2::ggplot
c2cf2b6c982e218d,import,ggplot2::geom_abline
e77bc1e3c0d0d763,import,ggplot2::geom_errorbar
144a66a133671f99,import,ggplot2::geom_errorbarh
c48ba96ce1266232,import,ggplot2::geom_point
79fb4f4b5ad2086e,import,ggplot2::guide_legend
c4997bf40d71aea4,import,ggplot2::guides
d3a28456a6c8e0c9,import,ggplot2::labs
51bd126b6d44930d,import,ggplot2::scale_colour_manual
3d774f726207ae8e,import,ggplot2::theme
4f517647c104d7a4,import,cutr::smart_cut
36f9439f5abf9401,import,dplyr::select
152e12273e77a2d9,import,plyr::dlply
e4503b0611a3be66,import,plyr::mutate
ce23903895251de5,import,processx::run
3412cb7211ed8885,import,strex::str_first_number
4d0c88b1ae1525df,target,Neale_files_dir
95e8cfdb5ea50a08,target,Neale_manifest
699c51af462c95f8,import,Neale_manifest_file_name
4d0c88b1ae1525df,import,Neale_output_path
b3044d553ffcfd1c,target,Neale_SGG_dir
681a40bcaf8e1951,target,Neale_SGG_dir_filt
d26e44e1625ddf3f,import,Neale_summary_dir
65eaf304c9d6aba4,target,Neale_to_process
95e8cfdb5ea50a08,target,nman
d7f2580354a3282f,import,organize_Neale
855065e21e02aeee,import,p_het
3ea8d2dc9b9879ac,target,file /trait_info.txt
3ea8d2dc9b9879ac,target,file /GRS_thresholds.txt
3ea8d2dc9b9879ac,import,file /PHESANT/
32edd9310af564eb,import,file /data/sgg2/jenny/data/Neale_UKBB_GWAS//Neale_SGG_directory.csv
3936aa9dc5bff9ce,import,file /data/sgg2/jenny/data/Neale_UKBB_GWAS//variants.tsv
32edd9310af564eb,import,file /data/sgg2/jenny/data/Neale_UKBB_GWAS/Neale_SGG_directory.csv
90ff1a4df9028c6d,import,file /data/sgg2/jenny/data/UKBB_processed//PHESANT/PHESANT_file_directory.txt
bd3dc0ee745e1d01,import,file /data/sgg2/jenny/data/UKBB_processed//UKBB_pheno_directory.csv
90ff1a4df9028c6d,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/PHESANT_file_directory.txt
7cc715570db6e312,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv
9518f7253bef3672,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv
ada113fbe01552f5,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv
08935b0a2030a06e,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin4/out_bin4..tsv
4fb207533692844e,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin5/out_bin5..tsv
4b028be68e32f05f,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv
e755c5d8a9d22270,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv
e755c5d8a9d22270,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin2/out_bin2..tsv
7e01e57bb7bf887a,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv
7e01e57bb7bf887a,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin2/out_bin2..tsv
5c2c00e1fcc31954,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv
a2f56c2ff2bb5675,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb22819/bin1/out_bin1..tsv
a056dc95c7d91bc1,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv
2c2945943b1c996e,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28604/bin1/out_bin1..tsv
03b0182616fb04db,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb29354/bin1/out_bin1..tsv
03b0182616fb04db,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb29336/bin1/out_bin1..tsv
4383e7d0141a7289,import,file /data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb31459/bin1/out_bin1..tsv
ce65884d5a54e2f7,import,file /data/sgg2/jenny/data/UKBB_raw//geno/ukb1638_rel_s488366.dat
1aea9f45cf3b6829,import,file /data/sgg2/jenny/data/UKBB_raw//geno/ukb_sqc_v2.txt
dc18237043d9c370,import,file /data/sgg2/jenny/data/UKBB_raw//imp/ukb1638_imp_chr1_v2_s487398.sample
4630cd328e3989b6,import,file /data/sgg2/jenny/data/UKBB_raw//pheno/ukb6881.csv
9ecb660851a8618d,import,file /data/sgg2/jenny/data/UKBB_raw//plink/_001_ukb_cal_chr9_v2.fam
509912dfbf461a75,import,file /data/sgg2/jenny/data/UKBB_raw/pheno/ukb31459.csv
8546370644d58a7e,import,file /data/sgg3/data/neale_files/UKBB GWAS Imputed v3.2 - File Manifest Release 20180731 - Manifest 201807.tsv
3ea8d2dc9b9879ac,import,file /imp
3ea8d2dc9b9879ac,target,file /pheno_male.txt
3ea8d2dc9b9879ac,target,file /pheno_female.txt
3fbf8e481a5ea4a7,target,file 3.household_correlations.numIVs_filter.csv
1dfb7ecd74365cf5,target,file 4.household_correlations.sexhet_filter.csv
3ea8d2dc9b9879ac,import,file 6141_1
3ea8d2dc9b9879ac,import,file File
3ea8d2dc9b9879ac,import,file PHESANT/
3ea8d2dc9b9879ac,import,file PHESANT/PHESANT_file_directory.txt
3ea8d2dc9b9879ac,import,file PHESANT_file_directory.txt
3ea8d2dc9b9879ac,import,file UKBB GWAS Imputed v3.2 - File Manifest Release 20180731 - Manifest 201807.tsv
02d739cbda3ecc14,target,file all_figures
96d482c2f06062b2,target,file analysis/data_setup/HOUSEHOLD_MEMBER1_pheno_model_adjustments.csv
07b2964cde1e52c1,target,file analysis/data_setup/HOUSEHOLD_MEMBER2_pheno_model_adjustments.csv
74917822c9140d16,target,file analysis/data_setup/IV_info/
4760bfa352b00bd8,import,file analysis/data_setup/IV_lists
4760bfa352b00bd8,target,file analysis/data_setup/IV_lists/
bfdd6d34de7a88af,target,file analysis/data_setup/JOINT_pheno_model_adjustments.csv
c9bb0137b02a53d5,target,file analysis/data_setup/household_pairs.csv
216ebba6af29ad0e,target,file analysis/data_setup/household_time.csv
b07f93f1ba383b52,import,file analysis/data_setup/sex_heterogeneity
b07f93f1ba383b52,target,file analysis/data_setup/sex_heterogeneity/
f99a8fc9c2d6e9bf,target,file analysis/download_Neale_list.csv
61be248f3d94ff4d,target,file analysis/traitMR/GRS
3c83f7f8fbde687d,import,file analysis/traitMR/IVs
4e6bfdfb6ece2994,target,file analysis/traitMR/pheno_files/phesant
ef217da05dd56762,import,file analysis/traitMR/trait_info
14c1ea3f2e130251,import,file code/process_Neale.sh
3fbdcaaea7dee79a,target,file code/shiny/data.RData
3ea8d2dc9b9879ac,import,file data_setup/IV_lists
3ea8d2dc9b9879ac,import,file data_setup/sex_heterogeneity
0df2dafd97856253,target,file output/tables/define_Neale_categories.csv
ffa3c2f1fd70b483,import,file output/tables/define_Neale_categories_filled.csv
918d9bd4433f2102,target,file output/tables/household_correlations.final_filter.csv
cd03e571f6137ded,target,file output/tables/1.household_correlations.csv
fd9eceb82d46d5cf,target,file output/tables/2.household_correlations.corr_filter.csv
3fbf8e481a5ea4a7,target,file output/tables/3.household_correlations.numIVs_filter.csv
1dfb7ecd74365cf5,target,file output/tables/4.household_correlations.sexhet_filter.csv
cfdb226f70650078,target,file output/tables/5.household_correlations.baseGRS_filter.csv
918d9bd4433f2102,import,file output/tables/6.household_correlations.nonbinary_filter.csv
477d6fbfa30bb815,import,pairs_only
a5aaf1f19206b20a,target,pheno
e939c72d1064cb78,import,pheno_cov
fec454a6074e7a0f,import,pheno_dir
05e5de13150a1cca,import,phenotype_col
37ee01551375fb6e,import,phenotype_description
c92f4c98cd372b41,import,phenotype_ids
becb31b4b7ba9f94,target,phesant_directory
00faf89200aedfe5,target,phesant_files
af76737bce3fb93d,import,prep_data
8aff95838cf39c6c,import,pretty_round
022df899be0fa7e3,import,project_dir
bbd9a71ab8c1c0dd,import,read_shiny_data
656f6816263f7bba,import,reduce_variant_data
95e8cfdb5ea50a08,target,reference_file
580850ca617c3622,target,reference_file_name
78eb48d799acf201,target,relations_file
4c7edafd894d5628,target,relatives
76345fe0a3d483f2,target,run_list
141da7d891e3cd84,target,run_process_Neale
4aaf82a28c8193cb,target,sample_file
36f9439f5abf9401,import,select
c02b3bf78748695f,import,sex_het_filter
c85d88fc56f4e042,target,sex_het_out
43bdea14b7f656ee,target,sex_het_summary
1ffc9fa9a0827625,target,sex_het_summary_00173e9b
6e96382264e445bf,target,sex_het_summary_00c9ac14
b75d12e821a90406,target,sex_het_summary_011066a8
c4069e4c422d2892,target,sex_het_summary_03f2b15d
d5422a5a9bc090e1,target,sex_het_summary_044e513b
d4d815ac6694dc7a,target,sex_het_summary_04b34d94
aa7cc5c262070068,target,sex_het_summary_04bda0e8
61f630a8c6ba637f,target,sex_het_summary_04f319a6
a9f2cf21f243a26c,target,sex_het_summary_0a48ffe0
5cdf8786f6104d94,target,sex_het_summary_0a9b4f20
151edd260b0ea207,target,sex_het_summary_0cc21bf7
b3ca9d3fb491e475,target,sex_het_summary_0d349351
a49591a0e04a9789,target,sex_het_summary_12f31053
bf71e87c99f68442,target,sex_het_summary_14f2c13a
dbfc1339360befb1,target,sex_het_summary_1511aac1
f92bb7624676bf6d,target,sex_het_summary_17237313
251887e3b668b3bb,target,sex_het_summary_1a533f8f
83008a27001e48b9,target,sex_het_summary_1a788f7f
0cf93b1e27901095,target,sex_het_summary_1ab3f8ed
1117b287a3d861dc,target,sex_het_summary_1b58fbf2
c0727abb1230c9ee,target,sex_het_summary_1c5c079d
ba1e525488f5dd7b,target,sex_het_summary_1ce5ce4b
30c0e60f99a2ffca,target,sex_het_summary_1e07a641
aea3aa69dbabac7e,target,sex_het_summary_1ebcff01
aee00ce190994425,target,sex_het_summary_1ffb3c14
9ccdaa84fc5f35bb,target,sex_het_summary_219ca67a
62473e208be6e2ce,target,sex_het_summary_23b674c9
7e63f1587b98cafe,target,sex_het_summary_24f951dd
a889ed7af10da56c,target,sex_het_summary_26e9dbe1
7d2e4c2fe406a3c6,target,sex_het_summary_2830d47a
0e51ed412c67d565,target,sex_het_summary_28eb40a4
7484e6f1f1d883fe,target,sex_het_summary_2c3f6779
ad6af5d4a0495b97,target,sex_het_summary_2c5f0700
c66552b8ec02cee0,target,sex_het_summary_2ca016d4
6ad1a5bf24178297,target,sex_het_summary_2e53085e
598ce72b1a8bca6e,target,sex_het_summary_32ad50d5
d29e2da3f989fbb6,target,sex_het_summary_346c3e69
810c9dc6da044cfe,target,sex_het_summary_352f3ccc
c4b40742be2a23c5,target,sex_het_summary_3572445c
14810b57ed652461,target,sex_het_summary_373e285c
1e0183a9a3933dc2,target,sex_het_summary_38445974
2491b4f26e946432,target,sex_het_summary_38e14ff9
af6a1c0d709f92e5,target,sex_het_summary_39c16b30
7095e614aacce260,target,sex_het_summary_3a16ea21
c8c41109085aebd5,target,sex_het_summary_3b659faf
377d14ee99289288,target,sex_het_summary_3ddbf006
27dc1f5687bf3a88,target,sex_het_summary_3e1cfb4c
83696d53208259b3,target,sex_het_summary_3f18c495
98b47152fd78cc9c,target,sex_het_summary_407f6852
ff88fff113bf9f3c,target,sex_het_summary_449581cf
86dbbc338cb9774e,target,sex_het_summary_45cc69a8
cea3e69e118350e0,target,sex_het_summary_494722d5
3c2403df63f47013,target,sex_het_summary_4ab284d2
a8872bf0a1068880,target,sex_het_summary_4b1a23d8
e601113981c1365b,target,sex_het_summary_4c352edf
2e2fe99d655da7dd,target,sex_het_summary_4d62cf52
87ffbef8a813002f,target,sex_het_summary_4dd68315
c6e99323edb69a85,target,sex_het_summary_4e7a7741
877ea47278e67233,target,sex_het_summary_4f2b0f9a
86418e9cbf656e0b,target,sex_het_summary_4fffd194
d61ce7f2755a99f3,target,sex_het_summary_52545404
0f5cf6d8ffff441d,target,sex_het_summary_52819de7
dfce58c2b888d097,target,sex_het_summary_56c678df
f8e3d4294e2628b2,target,sex_het_summary_590d6099
b7e911a07bb92f7d,target,sex_het_summary_5ee18af5
e8473b755a704331,target,sex_het_summary_623f5045
2abeeab591bfe139,target,sex_het_summary_659415ee
e8ac4c63d675fad1,target,sex_het_summary_684e921e
bd46ab50be5c7bd8,target,sex_het_summary_6a61265e
0864a06a78bfd70b,target,sex_het_summary_6ac492e7
f0570d7f424b3751,target,sex_het_summary_7416989f
3a4121c9ae957290,target,sex_het_summary_7675bcaa
164e5810dfc25f9b,target,sex_het_summary_774f4a4a
8486f15c279ba3e0,target,sex_het_summary_779dc6f5
4ad06987a80f19dd,target,sex_het_summary_77a4505e
