"ID","ID_sub","description","N_pairs","r2"
"25499","25499","weightedmean_fa_in_tract_forceps_minor_f25499_2_0","1114","0.00435063439841267"
"25500","25500","weightedmean_fa_in_tract_inferior_frontooccipital_fasciculus_left_f25500_2_0","1114","0.00671459895899417"
"25501","25501","weightedmean_fa_in_tract_inferior_frontooccipital_fasciculus_right_f25501_2_0","1114","0.00455968710166068"
"25502","25502","weightedmean_fa_in_tract_inferior_longitudinal_fasciculus_left_f25502_2_0","1114","0.00392590176115805"
"25503","25503","weightedmean_fa_in_tract_inferior_longitudinal_fasciculus_right_f25503_2_0","1114","0.00442825713355882"
"25504","25504","weightedmean_fa_in_tract_middle_cerebellar_peduncle_f25504_2_0","1114","0.0019308707535439"
"25505","25505","weightedmean_fa_in_tract_medial_lemniscus_left_f25505_2_0","1114","1.19393667484791e-05"
"25506","25506","weightedmean_fa_in_tract_medial_lemniscus_right_f25506_2_0","1114","6.00464776371378e-05"
"25507","25507","weightedmean_fa_in_tract_posterior_thalamic_radiation_left_f25507_2_0","1114","0.00300084543344194"
"25508","25508","weightedmean_fa_in_tract_posterior_thalamic_radiation_right_f25508_2_0","1114","0.0038839140161478"
"25509","25509","weightedmean_fa_in_tract_superior_longitudinal_fasciculus_left_f25509_2_0","1114","0.000285842288977359"
"25510","25510","weightedmean_fa_in_tract_superior_longitudinal_fasciculus_right_f25510_2_0","1114","0.000962786538336058"
"25511","25511","weightedmean_fa_in_tract_superior_thalamic_radiation_left_f25511_2_0","1114","0.000746137525781186"
"25512","25512","weightedmean_fa_in_tract_superior_thalamic_radiation_right_f25512_2_0","1114","0.000845129210900212"
"25513","25513","weightedmean_fa_in_tract_uncinate_fasciculus_left_f25513_2_0","1114","0.00975650660231394"
"25514","25514","weightedmean_fa_in_tract_uncinate_fasciculus_right_f25514_2_0","1114","0.000399863745641993"
"25515","25515","weightedmean_md_in_tract_acoustic_radiation_left_f25515_2_0","1114","0.347425064389033"
"25516","25516","weightedmean_md_in_tract_acoustic_radiation_right_f25516_2_0","1114","0.334029115938355"
"25517","25517","weightedmean_md_in_tract_anterior_thalamic_radiation_left_f25517_2_0","1114","0.408471427219017"
"25518","25518","weightedmean_md_in_tract_anterior_thalamic_radiation_right_f25518_2_0","1114","0.374553624021764"
"25519","25519","weightedmean_md_in_tract_cingulate_gyrus_part_of_cingulum_left_f25519_2_0","1114","0.395439967114829"
"25520","25520","weightedmean_md_in_tract_cingulate_gyrus_part_of_cingulum_right_f25520_2_0","1114","0.375540557299971"
"25521","25521","weightedmean_md_in_tract_parahippocampal_part_of_cingulum_left_f25521_2_0","1114","0.329733258318339"
"25522","25522","weightedmean_md_in_tract_parahippocampal_part_of_cingulum_right_f25522_2_0","1114","0.349646906565346"
"25523","25523","weightedmean_md_in_tract_corticospinal_tract_left_f25523_2_0","1114","0.372837343555541"
"25524","25524","weightedmean_md_in_tract_corticospinal_tract_right_f25524_2_0","1114","0.354868106099856"
"25525","25525","weightedmean_md_in_tract_forceps_major_f25525_2_0","1114","0.289996688826253"
"25526","25526","weightedmean_md_in_tract_forceps_minor_f25526_2_0","1114","0.392777001143549"
"25527","25527","weightedmean_md_in_tract_inferior_frontooccipital_fasciculus_left_f25527_2_0","1114","0.359832087316576"
"25528","25528","weightedmean_md_in_tract_inferior_frontooccipital_fasciculus_right_f25528_2_0","1114","0.372082861939886"
"25529","25529","weightedmean_md_in_tract_inferior_longitudinal_fasciculus_left_f25529_2_0","1114","0.371055827345192"
"25530","25530","weightedmean_md_in_tract_inferior_longitudinal_fasciculus_right_f25530_2_0","1114","0.359514702788797"
"25531","25531","weightedmean_md_in_tract_middle_cerebellar_peduncle_f25531_2_0","1114","0.342634624213714"
"25532","25532","weightedmean_md_in_tract_medial_lemniscus_left_f25532_2_0","1114","0.348264272713129"
"25533","25533","weightedmean_md_in_tract_medial_lemniscus_right_f25533_2_0","1114","0.342072937768445"
"25534","25534","weightedmean_md_in_tract_posterior_thalamic_radiation_left_f25534_2_0","1114","0.363447641320215"
"25535","25535","weightedmean_md_in_tract_posterior_thalamic_radiation_right_f25535_2_0","1114","0.360725645870896"
"25536","25536","weightedmean_md_in_tract_superior_longitudinal_fasciculus_left_f25536_2_0","1114","0.382399737591766"
"25537","25537","weightedmean_md_in_tract_superior_longitudinal_fasciculus_right_f25537_2_0","1114","0.370236800188343"
"25538","25538","weightedmean_md_in_tract_superior_thalamic_radiation_left_f25538_2_0","1114","0.402322398816368"
"25539","25539","weightedmean_md_in_tract_superior_thalamic_radiation_right_f25539_2_0","1114","0.440967207034002"
"25540","25540","weightedmean_md_in_tract_uncinate_fasciculus_left_f25540_2_0","1114","0.426515522986374"
"25541","25541","weightedmean_md_in_tract_uncinate_fasciculus_right_f25541_2_0","1114","0.341989957141843"
"25542","25542","weightedmean_mo_in_tract_acoustic_radiation_left_f25542_2_0","1114","0.00192562342303691"
"25543","25543","weightedmean_mo_in_tract_acoustic_radiation_right_f25543_2_0","1114","0.00120388827014633"
"25544","25544","weightedmean_mo_in_tract_anterior_thalamic_radiation_left_f25544_2_0","1114","0.00057050406233913"
"25545","25545","weightedmean_mo_in_tract_anterior_thalamic_radiation_right_f25545_2_0","1114","0.00033218318149646"
"25546","25546","weightedmean_mo_in_tract_cingulate_gyrus_part_of_cingulum_left_f25546_2_0","1114","0.000531950956006788"
"25547","25547","weightedmean_mo_in_tract_cingulate_gyrus_part_of_cingulum_right_f25547_2_0","1114","0.00155884804490756"
"25548","25548","weightedmean_mo_in_tract_parahippocampal_part_of_cingulum_left_f25548_2_0","1114","0.000100790617246153"
"25549","25549","weightedmean_mo_in_tract_parahippocampal_part_of_cingulum_right_f25549_2_0","1114","0.00339112468193021"
"25550","25550","weightedmean_mo_in_tract_corticospinal_tract_left_f25550_2_0","1114","1.90356699562878e-06"
"25551","25551","weightedmean_mo_in_tract_corticospinal_tract_right_f25551_2_0","1114","2.30184284161268e-05"
"25552","25552","weightedmean_mo_in_tract_forceps_major_f25552_2_0","1114","0.00136442486342262"
"25553","25553","weightedmean_mo_in_tract_forceps_minor_f25553_2_0","1114","0.00201096767633947"
"25554","25554","weightedmean_mo_in_tract_inferior_frontooccipital_fasciculus_left_f25554_2_0","1114","0.00514214221352052"
"25555","25555","weightedmean_mo_in_tract_inferior_frontooccipital_fasciculus_right_f25555_2_0","1114","0.000732814649341142"
"25556","25556","weightedmean_mo_in_tract_inferior_longitudinal_fasciculus_left_f25556_2_0","1114","0.0028440972436011"
"25557","25557","weightedmean_mo_in_tract_inferior_longitudinal_fasciculus_right_f25557_2_0","1114","0.000610308531133901"
"25558","25558","weightedmean_mo_in_tract_middle_cerebellar_peduncle_f25558_2_0","1114","0.00172278918529094"
"25559","25559","weightedmean_mo_in_tract_medial_lemniscus_left_f25559_2_0","1114","0.00079942234597878"
"25560","25560","weightedmean_mo_in_tract_medial_lemniscus_right_f25560_2_0","1114","0.000857788243221034"
"25561","25561","weightedmean_mo_in_tract_posterior_thalamic_radiation_left_f25561_2_0","1114","0.00367827738571884"
"25562","25562","weightedmean_mo_in_tract_posterior_thalamic_radiation_right_f25562_2_0","1114","2.00105431157561e-06"
"25563","25563","weightedmean_mo_in_tract_superior_longitudinal_fasciculus_left_f25563_2_0","1114","5.77654308064825e-05"
"25564","25564","weightedmean_mo_in_tract_superior_longitudinal_fasciculus_right_f25564_2_0","1114","0.000240279750567912"
"25565","25565","weightedmean_mo_in_tract_superior_thalamic_radiation_left_f25565_2_0","1114","0.00252538688453007"
"25566","25566","weightedmean_mo_in_tract_superior_thalamic_radiation_right_f25566_2_0","1114","0.00520978165778222"
"25567","25567","weightedmean_mo_in_tract_uncinate_fasciculus_left_f25567_2_0","1114","0.000605465338520278"
"25568","25568","weightedmean_mo_in_tract_uncinate_fasciculus_right_f25568_2_0","1114","0.00481145931625847"
"25569","25569","weightedmean_l1_in_tract_acoustic_radiation_left_f25569_2_0","1114","0.351208745676211"
"25570","25570","weightedmean_l1_in_tract_acoustic_radiation_right_f25570_2_0","1114","0.338805469712704"
"25571","25571","weightedmean_l1_in_tract_anterior_thalamic_radiation_left_f25571_2_0","1114","0.370122685791881"
"25572","25572","weightedmean_l1_in_tract_anterior_thalamic_radiation_right_f25572_2_0","1114","0.373019074190734"
"25573","25573","weightedmean_l1_in_tract_cingulate_gyrus_part_of_cingulum_left_f25573_2_0","1114","0.377342407970054"
"25574","25574","weightedmean_l1_in_tract_cingulate_gyrus_part_of_cingulum_right_f25574_2_0","1114","0.381733694890055"
"25575","25575","weightedmean_l1_in_tract_parahippocampal_part_of_cingulum_left_f25575_2_0","1114","0.357043864612767"
"25576","25576","weightedmean_l1_in_tract_parahippocampal_part_of_cingulum_right_f25576_2_0","1114","0.344300016033074"
"25577","25577","weightedmean_l1_in_tract_corticospinal_tract_left_f25577_2_0","1114","0.329695914530501"
"25578","25578","weightedmean_l1_in_tract_corticospinal_tract_right_f25578_2_0","1114","0.354334693775735"
"25579","25579","weightedmean_l1_in_tract_forceps_major_f25579_2_0","1114","0.173463334765823"
"25580","25580","weightedmean_l1_in_tract_forceps_minor_f25580_2_0","1114","0.382326463018371"
"25581","25581","weightedmean_l1_in_tract_inferior_frontooccipital_fasciculus_left_f25581_2_0","1114","0.351200572958586"
"25582","25582","weightedmean_l1_in_tract_inferior_frontooccipital_fasciculus_right_f25582_2_0","1114","0.35861078146062"
"25583","25583","weightedmean_l1_in_tract_inferior_longitudinal_fasciculus_left_f25583_2_0","1114","0.317332324490945"
"25584","25584","weightedmean_l1_in_tract_inferior_longitudinal_fasciculus_right_f25584_2_0","1114","0.34302291125963"
"25585","25585","weightedmean_l1_in_tract_middle_cerebellar_peduncle_f25585_2_0","1114","0.32765446413726"
"25586","25586","weightedmean_l1_in_tract_medial_lemniscus_left_f25586_2_0","1114","0.210667063384193"
"25587","25587","weightedmean_l1_in_tract_medial_lemniscus_right_f25587_2_0","1114","0.293366615504634"
"25588","25588","weightedmean_l1_in_tract_posterior_thalamic_radiation_left_f25588_2_0","1114","0.352676252938586"
"25589","25589","weightedmean_l1_in_tract_posterior_thalamic_radiation_right_f25589_2_0","1114","0.327566788131331"
"25590","25590","weightedmean_l1_in_tract_superior_longitudinal_fasciculus_left_f25590_2_0","1114","0.365730293275878"
"25591","25591","weightedmean_l1_in_tract_superior_longitudinal_fasciculus_right_f25591_2_0","1114","0.388838772383322"
"25592","25592","weightedmean_l1_in_tract_superior_thalamic_radiation_left_f25592_2_0","1114","0.407806563111626"
"25593","25593","weightedmean_l1_in_tract_superior_thalamic_radiation_right_f25593_2_0","1114","0.387644403832596"
"25594","25594","weightedmean_l1_in_tract_uncinate_fasciculus_left_f25594_2_0","1114","0.410751434122304"
"25595","25595","weightedmean_l1_in_tract_uncinate_fasciculus_right_f25595_2_0","1114","0.394664439843239"
"25596","25596","weightedmean_l2_in_tract_acoustic_radiation_left_f25596_2_0","1114","0.350071340692873"
"25597","25597","weightedmean_l2_in_tract_acoustic_radiation_right_f25597_2_0","1114","0.356450298001361"
"25598","25598","weightedmean_l2_in_tract_anterior_thalamic_radiation_left_f25598_2_0","1114","0.393901947007091"
"25599","25599","weightedmean_l2_in_tract_anterior_thalamic_radiation_right_f25599_2_0","1114","0.392217447117531"
"25600","25600","weightedmean_l2_in_tract_cingulate_gyrus_part_of_cingulum_left_f25600_2_0","1114","0.359060507307788"
"25601","25601","weightedmean_l2_in_tract_cingulate_gyrus_part_of_cingulum_right_f25601_2_0","1114","0.354728598135147"
"25602","25602","weightedmean_l2_in_tract_parahippocampal_part_of_cingulum_left_f25602_2_0","1114","0.343629789451257"
"25603","25603","weightedmean_l2_in_tract_parahippocampal_part_of_cingulum_right_f25603_2_0","1114","0.370152673786387"
"25604","25604","weightedmean_l2_in_tract_corticospinal_tract_left_f25604_2_0","1114","0.360578774662091"
"25605","25605","weightedmean_l2_in_tract_corticospinal_tract_right_f25605_2_0","1114","0.32449155733568"
"25606","25606","weightedmean_l2_in_tract_forceps_major_f25606_2_0","1114","0.348402252524193"
"25607","25607","weightedmean_l2_in_tract_forceps_minor_f25607_2_0","1114","0.379022421390702"
"25608","25608","weightedmean_l2_in_tract_inferior_frontooccipital_fasciculus_left_f25608_2_0","1114","0.410870169001878"
"25609","25609","weightedmean_l2_in_tract_inferior_frontooccipital_fasciculus_right_f25609_2_0","1114","0.368786827818451"
"25610","25610","weightedmean_l2_in_tract_inferior_longitudinal_fasciculus_left_f25610_2_0","1114","0.376429513402724"
"25611","25611","weightedmean_l2_in_tract_inferior_longitudinal_fasciculus_right_f25611_2_0","1114","0.382262638328112"
"25612","25612","weightedmean_l2_in_tract_middle_cerebellar_peduncle_f25612_2_0","1114","0.334228949445732"
"25613","25613","weightedmean_l2_in_tract_medial_lemniscus_left_f25613_2_0","1114","0.340459948104482"
"25614","25614","weightedmean_l2_in_tract_medial_lemniscus_right_f25614_2_0","1114","0.330047194840596"
"25615","25615","weightedmean_l2_in_tract_posterior_thalamic_radiation_left_f25615_2_0","1114","0.387745892114856"
"25616","25616","weightedmean_l2_in_tract_posterior_thalamic_radiation_right_f25616_2_0","1114","0.390629558858368"
"25617","25617","weightedmean_l2_in_tract_superior_longitudinal_fasciculus_left_f25617_2_0","1114","0.348082585966239"
"25618","25618","weightedmean_l2_in_tract_superior_longitudinal_fasciculus_right_f25618_2_0","1114","0.375305387639273"
"25619","25619","weightedmean_l2_in_tract_superior_thalamic_radiation_left_f25619_2_0","1114","0.354446768486737"
"25620","25620","weightedmean_l2_in_tract_superior_thalamic_radiation_right_f25620_2_0","1114","0.397543684460929"
"25621","25621","weightedmean_l2_in_tract_uncinate_fasciculus_left_f25621_2_0","1114","0.407298442320655"
"25622","25622","weightedmean_l2_in_tract_uncinate_fasciculus_right_f25622_2_0","1114","0.345134688668982"
"25623","25623","weightedmean_l3_in_tract_acoustic_radiation_left_f25623_2_0","1114","0.0161539230526093"
"25624","25624","weightedmean_l3_in_tract_acoustic_radiation_right_f25624_2_0","1114","0.00304326876071289"
"25625","25625","weightedmean_l3_in_tract_anterior_thalamic_radiation_left_f25625_2_0","1114","0.0248550938652617"
"25626","25626","weightedmean_l3_in_tract_anterior_thalamic_radiation_right_f25626_2_0","1114","0.0345789180751522"
"25627","25627","weightedmean_l3_in_tract_cingulate_gyrus_part_of_cingulum_left_f25627_2_0","1114","0.342873874958968"
"25628","25628","weightedmean_l3_in_tract_cingulate_gyrus_part_of_cingulum_right_f25628_2_0","1114","0.315818250155175"
"25629","25629","weightedmean_l3_in_tract_parahippocampal_part_of_cingulum_left_f25629_2_0","1114","0.34806113413885"
"25630","25630","weightedmean_l3_in_tract_parahippocampal_part_of_cingulum_right_f25630_2_0","1114","0.351049789438275"
"25631","25631","weightedmean_l3_in_tract_corticospinal_tract_left_f25631_2_0","1114","0.360097205453418"
"25632","25632","weightedmean_l3_in_tract_corticospinal_tract_right_f25632_2_0","1114","0.305330698763178"
"25633","25633","weightedmean_l3_in_tract_forceps_major_f25633_2_0","1114","0.0218542589565013"
"25634","25634","weightedmean_l3_in_tract_forceps_minor_f25634_2_0","1114","0.00327373000195929"
"25635","25635","weightedmean_l3_in_tract_inferior_frontooccipital_fasciculus_left_f25635_2_0","1114","0.113057045709647"
"25636","25636","weightedmean_l3_in_tract_inferior_frontooccipital_fasciculus_right_f25636_2_0","1114","0.0243219380815093"
"25637","25637","weightedmean_l3_in_tract_inferior_longitudinal_fasciculus_left_f25637_2_0","1114","0.0287491180907356"
"25638","25638","weightedmean_l3_in_tract_inferior_longitudinal_fasciculus_right_f25638_2_0","1114","0.00429598228715428"
"25639","25639","weightedmean_l3_in_tract_middle_cerebellar_peduncle_f25639_2_0","1114","0.0998662603016815"
"25640","25640","weightedmean_l3_in_tract_medial_lemniscus_left_f25640_2_0","1114","0.278781824894974"
"25641","25641","weightedmean_l3_in_tract_medial_lemniscus_right_f25641_2_0","1114","0.250041219770215"
"25642","25642","weightedmean_l3_in_tract_posterior_thalamic_radiation_left_f25642_2_0","1114","0.00258991112481527"
"25643","25643","weightedmean_l3_in_tract_posterior_thalamic_radiation_right_f25643_2_0","1114","0.00369054943032612"
"25644","25644","weightedmean_l3_in_tract_superior_longitudinal_fasciculus_left_f25644_2_0","1114","0.24770214799643"
"25645","25645","weightedmean_l3_in_tract_superior_longitudinal_fasciculus_right_f25645_2_0","1114","0.190713336521928"
"25646","25646","weightedmean_l3_in_tract_superior_thalamic_radiation_left_f25646_2_0","1114","0.0840576448602847"
"25647","25647","weightedmean_l3_in_tract_superior_thalamic_radiation_right_f25647_2_0","1114","0.0932832390566065"
"25648","25648","weightedmean_l3_in_tract_uncinate_fasciculus_left_f25648_2_0","1114","0.112051194771717"
"25649","25649","weightedmean_l3_in_tract_uncinate_fasciculus_right_f25649_2_0","1114","0.121862229803491"
"25650","25650","weightedmean_icvf_in_tract_acoustic_radiation_left_f25650_2_0","1114","0.00782650978274783"
"25651","25651","weightedmean_icvf_in_tract_acoustic_radiation_right_f25651_2_0","1114","0.00784946440468766"
"25652","25652","weightedmean_icvf_in_tract_anterior_thalamic_radiation_left_f25652_2_0","1114","0.0256085491983164"
"25653","25653","weightedmean_icvf_in_tract_anterior_thalamic_radiation_right_f25653_2_0","1114","0.0229574773261463"
"25654","25654","weightedmean_icvf_in_tract_cingulate_gyrus_part_of_cingulum_left_f25654_2_0","1114","0.00718085835133816"
"25655","25655","weightedmean_icvf_in_tract_cingulate_gyrus_part_of_cingulum_right_f25655_2_0","1114","0.00595047161515066"
"25656","25656","weightedmean_icvf_in_tract_parahippocampal_part_of_cingulum_left_f25656_2_0","1114","0.000276646747700244"
"25657","25657","weightedmean_icvf_in_tract_parahippocampal_part_of_cingulum_right_f25657_2_0","1114","0.000895683686016218"
"25658","25658","weightedmean_icvf_in_tract_corticospinal_tract_left_f25658_2_0","1114","0.0105275172120521"
"25659","25659","weightedmean_icvf_in_tract_corticospinal_tract_right_f25659_2_0","1114","0.0107711956087729"
"25660","25660","weightedmean_icvf_in_tract_forceps_major_f25660_2_0","1114","0.000843711714604097"
"25661","25661","weightedmean_icvf_in_tract_forceps_minor_f25661_2_0","1114","0.0092217861355044"
"25662","25662","weightedmean_icvf_in_tract_inferior_frontooccipital_fasciculus_left_f25662_2_0","1114","0.00468679948522619"
"25663","25663","weightedmean_icvf_in_tract_inferior_frontooccipital_fasciculus_right_f25663_2_0","1114","0.0058580704393969"
"25664","25664","weightedmean_icvf_in_tract_inferior_longitudinal_fasciculus_left_f25664_2_0","1114","0.00204053471856099"
"25665","25665","weightedmean_icvf_in_tract_inferior_longitudinal_fasciculus_right_f25665_2_0","1114","0.00217908064801498"
"25666","25666","weightedmean_icvf_in_tract_middle_cerebellar_peduncle_f25666_2_0","1114","0.0173366173434284"
"25667","25667","weightedmean_icvf_in_tract_medial_lemniscus_left_f25667_2_0","1114","0.00886711055382605"
"25668","25668","weightedmean_icvf_in_tract_medial_lemniscus_right_f25668_2_0","1114","0.0150002128993558"
"25669","25669","weightedmean_icvf_in_tract_posterior_thalamic_radiation_left_f25669_2_0","1114","0.000134140072529729"
"25670","25670","weightedmean_icvf_in_tract_posterior_thalamic_radiation_right_f25670_2_0","1114","0.000203186240329171"
"25671","25671","weightedmean_icvf_in_tract_superior_longitudinal_fasciculus_left_f25671_2_0","1114","0.00418561486812451"
"25672","25672","weightedmean_icvf_in_tract_superior_longitudinal_fasciculus_right_f25672_2_0","1114","0.00533253295556738"
"25673","25673","weightedmean_icvf_in_tract_superior_thalamic_radiation_left_f25673_2_0","1114","0.0116934898122942"
"25674","25674","weightedmean_icvf_in_tract_superior_thalamic_radiation_right_f25674_2_0","1114","0.021215181106229"
"25675","25675","weightedmean_icvf_in_tract_uncinate_fasciculus_left_f25675_2_0","1114","0.0205576624187397"
"25676","25676","weightedmean_icvf_in_tract_uncinate_fasciculus_right_f25676_2_0","1114","0.0116481394214818"
"25677","25677","weightedmean_od_in_tract_acoustic_radiation_left_f25677_2_0","1114","0.000253626883389537"
"25678","25678","weightedmean_od_in_tract_acoustic_radiation_right_f25678_2_0","1114","0.00222725698916843"
"25679","25679","weightedmean_od_in_tract_anterior_thalamic_radiation_left_f25679_2_0","1114","0.00515119326165528"
"25680","25680","weightedmean_od_in_tract_anterior_thalamic_radiation_right_f25680_2_0","1114","1.02911333740383e-06"
"25681","25681","weightedmean_od_in_tract_cingulate_gyrus_part_of_cingulum_left_f25681_2_0","1114","0.00238086146278528"
"25682","25682","weightedmean_od_in_tract_cingulate_gyrus_part_of_cingulum_right_f25682_2_0","1114","0.00159850971099947"
"25683","25683","weightedmean_od_in_tract_parahippocampal_part_of_cingulum_left_f25683_2_0","1114","0.00336598889806167"
"25684","25684","weightedmean_od_in_tract_parahippocampal_part_of_cingulum_right_f25684_2_0","1114","0.000258327322231368"
"25685","25685","weightedmean_od_in_tract_corticospinal_tract_left_f25685_2_0","1114","0.00154579141806861"
"25686","25686","weightedmean_od_in_tract_corticospinal_tract_right_f25686_2_0","1114","0.0050286544306085"
"25687","25687","weightedmean_od_in_tract_forceps_major_f25687_2_0","1114","0.0069945640733332"
"25688","25688","weightedmean_od_in_tract_forceps_minor_f25688_2_0","1114","0.00212598547975298"
"25689","25689","weightedmean_od_in_tract_inferior_frontooccipital_fasciculus_left_f25689_2_0","1114","0.00345731910761238"
"25690","25690","weightedmean_od_in_tract_inferior_frontooccipital_fasciculus_right_f25690_2_0","1114","0.000330494879900043"
"25691","25691","weightedmean_od_in_tract_inferior_longitudinal_fasciculus_left_f25691_2_0","1114","0.00022592856112219"
"25692","25692","weightedmean_od_in_tract_inferior_longitudinal_fasciculus_right_f25692_2_0","1114","0.000287831599456476"
"25693","25693","weightedmean_od_in_tract_middle_cerebellar_peduncle_f25693_2_0","1114","0.00169389880670933"
"25694","25694","weightedmean_od_in_tract_medial_lemniscus_left_f25694_2_0","1114","0.00102490304584993"
"25695","25695","weightedmean_od_in_tract_medial_lemniscus_right_f25695_2_0","1114","9.90403978895312e-05"
"25696","25696","weightedmean_od_in_tract_posterior_thalamic_radiation_left_f25696_2_0","1114","0.000625894661322626"
"25697","25697","weightedmean_od_in_tract_posterior_thalamic_radiation_right_f25697_2_0","1114","1.98669780840532e-05"
"25698","25698","weightedmean_od_in_tract_superior_longitudinal_fasciculus_left_f25698_2_0","1114","0.00529527369206404"
"25699","25699","weightedmean_od_in_tract_superior_longitudinal_fasciculus_right_f25699_2_0","1114","0.00664545278143651"
"25700","25700","weightedmean_od_in_tract_superior_thalamic_radiation_left_f25700_2_0","1114","0.00166362849830644"
"25701","25701","weightedmean_od_in_tract_superior_thalamic_radiation_right_f25701_2_0","1114","0.00229892455275257"
"25702","25702","weightedmean_od_in_tract_uncinate_fasciculus_left_f25702_2_0","1114","3.79124852420072e-06"
"25703","25703","weightedmean_od_in_tract_uncinate_fasciculus_right_f25703_2_0","1114","0.0039191908863248"
"25704","25704","weightedmean_isovf_in_tract_acoustic_radiation_left_f25704_2_0","1114","7.75068307045851e-05"
"25705","25705","weightedmean_isovf_in_tract_acoustic_radiation_right_f25705_2_0","1114","7.80451312702407e-06"
"25706","25706","weightedmean_isovf_in_tract_anterior_thalamic_radiation_left_f25706_2_0","1114","0.0147618486512986"
"25707","25707","weightedmean_isovf_in_tract_anterior_thalamic_radiation_right_f25707_2_0","1114","0.0127946961418816"
"25708","25708","weightedmean_isovf_in_tract_cingulate_gyrus_part_of_cingulum_left_f25708_2_0","1114","0.0113050111823699"
"25709","25709","weightedmean_isovf_in_tract_cingulate_gyrus_part_of_cingulum_right_f25709_2_0","1114","0.00634811097815736"
"25710","25710","weightedmean_isovf_in_tract_parahippocampal_part_of_cingulum_left_f25710_2_0","1114","1.49981933434426e-05"
"25711","25711","weightedmean_isovf_in_tract_parahippocampal_part_of_cingulum_right_f25711_2_0","1114","6.87735026384437e-05"
"25712","25712","weightedmean_isovf_in_tract_corticospinal_tract_left_f25712_2_0","1114","0.000675009240430573"
"25713","25713","weightedmean_isovf_in_tract_corticospinal_tract_right_f25713_2_0","1114","0.00228345314889208"
"25714","25714","weightedmean_isovf_in_tract_forceps_major_f25714_2_0","1114","0.00361356759231469"
"25715","25715","weightedmean_isovf_in_tract_forceps_minor_f25715_2_0","1114","0.0429344242847193"
"25716","25716","weightedmean_isovf_in_tract_inferior_frontooccipital_fasciculus_left_f25716_2_0","1114","0.000127564811959649"
"25717","25717","weightedmean_isovf_in_tract_inferior_frontooccipital_fasciculus_right_f25717_2_0","1114","0.00790358894017116"
"25718","25718","weightedmean_isovf_in_tract_inferior_longitudinal_fasciculus_left_f25718_2_0","1114","0.000312953810006276"
"25719","25719","weightedmean_isovf_in_tract_inferior_longitudinal_fasciculus_right_f25719_2_0","1114","0.00703223468303616"
"25720","25720","weightedmean_isovf_in_tract_middle_cerebellar_peduncle_f25720_2_0","1114","0.00230026435466537"
"25721","25721","weightedmean_isovf_in_tract_medial_lemniscus_left_f25721_2_0","1114","0.00135655269954903"
"25722","25722","weightedmean_isovf_in_tract_medial_lemniscus_right_f25722_2_0","1114","5.46684539414549e-05"
"25723","25723","weightedmean_isovf_in_tract_posterior_thalamic_radiation_left_f25723_2_0","1114","0.0107058759900165"
"25724","25724","weightedmean_isovf_in_tract_posterior_thalamic_radiation_right_f25724_2_0","1114","0.023753489441581"
"25725","25725","weightedmean_isovf_in_tract_superior_longitudinal_fasciculus_left_f25725_2_0","1114","0.0156980619505114"
"25726","25726","weightedmean_isovf_in_tract_superior_longitudinal_fasciculus_right_f25726_2_0","1114","0.0273799482115721"
"25727","25727","weightedmean_isovf_in_tract_superior_thalamic_radiation_left_f25727_2_0","1114","0.0450871760004873"
"25728","25728","weightedmean_isovf_in_tract_superior_thalamic_radiation_right_f25728_2_0","1114","0.0796280306714374"
"25729","25729","weightedmean_isovf_in_tract_uncinate_fasciculus_left_f25729_2_0","1114","0.00719739935722812"
"25730","25730","weightedmean_isovf_in_tract_uncinate_fasciculus_right_f25730_2_0","1114","1.99292925808393e-05"
"30000","30000","white_blood_cell_leukocyte_count_f30000_0_0","71238","0.0247484609810168"
"30010","30010","red_blood_cell_erythrocyte_count_f30010_0_0","71239","0.0342079371697944"
"30020","30020","haemoglobin_concentration_f30020_0_0","71239","0.093628362401841"
"30030","30030","haematocrit_percentage_f30030_0_0","71239","0.0565726467141126"
"30040","30040","mean_corpuscular_volume_f30040_0_0","71238","0.0214910455581918"
"30050","30050","mean_corpuscular_haemoglobin_f30050_0_0","71238","0.0163911792382263"
"30060","30060","mean_corpuscular_haemoglobin_concentration_f30060_0_0","71238","0.20543072748031"
"30070","30070","red_blood_cell_erythrocyte_distribution_width_f30070_0_0","71238","0.0111597147892414"
"30080","30080","platelet_count_f30080_0_0","71239","4.11693586617752e-07"
"30090","30090","platelet_crit_f30090_0_0","71239","0.00028883984762254"
"30100","30100","mean_platelet_thrombocyte_volume_f30100_0_0","71239","0.0039401552890614"
"30110","30110","platelet_distribution_width_f30110_0_0","71239","0.000466917714116359"
"30120","30120","lymphocyte_count_f30120_0_0","71101","0.0156116401780372"
"30130","30130","monocyte_count_f30130_0_0","71101","0.00388194483461982"
"30140","30140","neutrophill_count_f30140_0_0","71101","0.0149715165717384"
"30150","30150","eosinophill_count_f30150_0_0","71101","0.00603054449169335"
"30160","30160","basophill_count_f30160_0_0","71101","0.220823531524779"
"30170","30170","nucleated_red_blood_cell_count_f30170_0_0","71099","0.0119573880101073"
"30180","30180","lymphocyte_percentage_f30180_0_0","71102","0.0017882973053564"
"30190","30190","monocyte_percentage_f30190_0_0","71102","0.00109894780219145"
"30200","30200","neutrophill_percentage_f30200_0_0","71102","0.00513652590054611"
"30210","30210","eosinophill_percentage_f30210_0_0","71102","0.000989729471182253"
"30220","30220","basophill_percentage_f30220_0_0","71102","0.0104708667387499"
