"SGG_PHESANT_ID","SGG_PHESANT_ID_sub","N_pairs","r2","Neale_pheno_ID","Neale_pheno_ID_sub","Neale_file_sex","description","variable_type","SGG_request","PHESANT_processed","SGG_location","Neale_downloaded","category","define_category:T/F","v2_exists","v2_downloaded","num_IVs"
"24016","24016","74573",0.99795723808996,"24016_irnt",24016,"both","Nitrogen dioxide air pollution; 2005","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"24017","24017","74573",0.998068416134297,"24017_irnt",24017,"both","Nitrogen dioxide air pollution; 2006","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,3
"24018","24018","74573",0.998030065216924,"24018_irnt",24018,"both","Nitrogen dioxide air pollution; 2007","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"24019","24019","74378",0.998473116231857,"24019_irnt",24019,"both","Particulate matter air pollution (pm10); 2007","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,4
"24020","24020","74573",0.99777904105692,"24020_irnt",24020,"both","Average daytime sound level of noise pollution","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24021","24021","74573",0.997770246972984,"24021_irnt",24021,"both","Average evening sound level of noise pollution","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24022","24022","74573",0.997776932679636,"24022_irnt",24022,"both","Average night-time sound level of noise pollution","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24023","24023","74573",0.997771974109291,"24023_irnt",24023,"both","Average 16-hour sound level of noise pollution","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24024","24024","74573",0.997768686106706,"24024_irnt",24024,"both","Average 24-hour sound level of noise pollution","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"2492","2492","74730",0.0136771776241838,"2492",2492,"both","Taking other prescription medications","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,21
"2624","2624","14194",0.0144449553284442,"2624",2624,"both","Frequency of heavy DIY in last 4 weeks","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"2644","2644","6264",0.011232436973421,"2644",2644,"both","Light smokers, at least 100 smokes in lifetime","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,5
"2654_2","2654","31286",0.266545255672774,"2654_2",2654,"both","Non-butter spread type details: Flora Pro-Active or Benecol","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,4
"2654_4","2654","31286",0.0610868361683079,"2654_4",2654,"both","Non-butter spread type details: Soft (tub) margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,2
"2654_6","2654","31286",0.457069217448594,"2654_6",2654,"both","Non-butter spread type details: Olive oil based spread (eg: Bertolli)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,0
"2654_7","2654","31286",0.14255673046686,"2654_7",2654,"both","Non-butter spread type details: Polyunsaturated/sunflower oil based spread (eg: Flora)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,0
"2654_8","2654","31286",0.0486352519780837,"2654_8",2654,"both","Non-butter spread type details: Other low or reduced fat spread","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,1
"2654_9","2654","31286",0.049181851280909,"2654_9",2654,"both","Non-butter spread type details: Other type of spread/margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,2
"2664_3","2664","11565",0.0267228539488643,"2664_3",2664,"both","Reason for reducing amount of alcohol drunk: Health precaution","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,3
"2664_4","2664","11565",0.0181953842173491,"2664_4",2664,"both","Reason for reducing amount of alcohol drunk: Financial reasons","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"2664_5","2664","11565",0.0174835489744391,"2664_5",2664,"both","Reason for reducing amount of alcohol drunk: Other reason","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"2867","2867","7226",0.0179676828193425,"2867_irnt",2867,"both","Age started smoking in former smokers","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"2877_2","2877","7277",0.0356864905494249,"2877_2",2877,"both","Type of tobacco previously smoked: Hand-rolled cigarettes","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"2907","2907","7094",0.0106539514379368,"2907",2907,"both","Ever stopped smoking for 6+ months","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"2926","2926","6068",0.0201783591270977,"2926",2926,"both","Number of unsuccessful stop-smoking attempts","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"2936","2936","7039",0.0129408679781755,"2936",2936,"both","Likelihood of resuming smoking","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"2966","2966","5388",0.0441538077486399,"2966_irnt",2966,"both","Age high blood pressure diagnosed","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,9
"2976","2976","261",0.100105861068466,"2976_irnt",2976,"both","Age diabetes diagnosed","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,8
"2986","2986","274",0.0984213517974104,"2986",2986,"both","Started insulin within one year diagnosis of diabetes","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,14
"30000","30000","71238",0.0247484609810168,"30000_irnt",30000,"both","White blood cell (leukocyte) count","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,351
"30010","30010","71239",0.0342079371697944,"30010_irnt",30010,"both","Red blood cell (erythrocyte) count","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,387
"30020","30020","71239",0.093628362401841,"30020_irnt",30020,"both","Haemoglobin concentration","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,313
"30030","30030","71239",0.0565726467141126,"30030_irnt",30030,"both","Haematocrit percentage","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,283
"30040","30040","71238",0.0214910455581918,"30040_irnt",30040,"both","Mean corpuscular volume","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,404
"30050","30050","71238",0.0163911792382263,"30050_irnt",30050,"both","Mean corpuscular haemoglobin","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,415
"30060","30060","71238",0.20543072748031,"30060_irnt",30060,"both","Mean corpuscular haemoglobin concentration","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,112
"30070","30070","71238",0.0111597147892414,"30070_irnt",30070,"both","Red blood cell (erythrocyte) distribution width","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,337
"30120","30120","71101",0.0156116401780372,"30120_irnt",30120,"both","Lymphocyte count","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,350
"30140","30140","71101",0.0149715165717384,"30140_irnt",30140,"both","Neutrophill count","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,313
"30160","30160","71101",0.220823531524779,"30160",30160,"both","Basophill count","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,43
"30170","30170","71099",0.0119573880101073,"30170",30170,"both","Nucleated red blood cell count","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,2
"30220","30220","71102",0.0104708667387499,"30220_irnt",30220,"both","Basophill percentage","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,121
"30230","30230","71098",0.0129634310730612,"30230",30230,"both","Nucleated red blood cell percentage","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,2
"30240","30240","69893",0.0323747472926699,"30240_irnt",30240,"both","Reticulocyte percentage","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,308
"30250","30250","69893",0.0231393768138843,"30250_irnt",30250,"both","Reticulocyte count","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,329
"30260","30260","69893",0.0399759498830783,"30260_irnt",30260,"both","Mean reticulocyte volume","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,366
"30270","30270","69893",0.0862207216152669,"30270_irnt",30270,"both","Mean sphered cell volume","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,375
"30280","30280","69893",0.0395837260493893,"30280_irnt",30280,"both","Immature reticulocyte fraction","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,257
"30290","30290","69893",0.0268501954110972,"30290_irnt",30290,"both","High light scatter reticulocyte percentage","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,325
"30300","30300","69893",0.0218569625797255,"30300_irnt",30300,"both","High light scatter reticulocyte count","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,332
"3062","3062","63116",0.0550527686327964,"3062_irnt",3062,"both","Forced vital capacity (FVC)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,293
"3063","3063","63116",0.0229904366898111,"3063_irnt",3063,"both","Forced expiratory volume in 1-second (FEV1)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,266
"3436","3436","1081",0.0169295853639094,"3436_irnt",3436,"both","Age started smoking in current smokers","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"3446_1","3446","1106",0.102749526965671,"3446_1",3446,"both","Type of tobacco currently smoked: Manufactured cigarettes","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"3446_2","3446","1106",0.17922830492186,"3446_2",3446,"both","Type of tobacco currently smoked: Hand-rolled cigarettes","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"3456","3456","997",0.0561951426403863,"3456",3456,"both","Number of cigarettes currently smoked daily (current cigarette smokers)","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,3
"3466","3466","1002",0.105373412392967,"3466",3466,"both","Time from waking to first cigarette","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,4
"3476","3476","1006",0.0106199498283659,"3476",3476,"both","Difficulty not smoking for 1 day","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,3
"3496","3496","1082",0.0673643089747001,"3496",3496,"both","Wants to stop smoking","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"3637","3637","21822",0.0416227251635543,"3637",3637,"both","Frequency of other exercises in last 4 weeks","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"3647","3647","21821",0.0529136841222986,"3647",3647,"both","Duration of other exercises","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"3731","3731","1012",0.102715214851239,"3731",3731,"both","Former alcohol drinker","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"3859_3","3859","243",0.0555240588607024,"3859_3",3859,"both","Reason former drinker stopped drinking alcohol: Health precaution","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet",FALSE,FALSE,NA,1
"400","400","72778",0.016035160295924,"400_irnt",400,"both","Time to complete round","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,54
"40001_C349","40001","49",0.0350922451532208,"40001_C349",40001,"both","Underlying (primary) cause of death: ICD10: C34.9 Bronchus or lung, unspecified","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb22819/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,0
"404","404","74229",0.0132494920823018,"404_irnt",404,"both","Duration to first press of snap-button in each round","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,66
"4080","4080","69466",0.0174382393471901,"4080_irnt",4080,"both","Systolic blood pressure, automated reading","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,221
"4288","4288","24468",0.402242947412343,"4288_irnt",4288,"both","Time to answer","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"4290","4290","24468",0.023133675306556,"4290_irnt",4290,"both","Duration screen displayed","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,10
"4407","4407","2033",0.127232767975783,"4407",4407,"both","Average monthly red wine intake","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4418","4418","2030",0.112345427854589,"4418",4418,"both","Average monthly champagne plus white wine intake","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4429","4429","2041",0.0241405511151734,"4429",4429,"both","Average monthly beer plus cider intake","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4440","4440","2030",0.0445947857894705,"4440",4440,"both","Average monthly spirits intake","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4451","4451","2054",0.0452276797324881,"4451",4451,"both","Average monthly fortified wine intake","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"4462","4462","2053",0.0319271952602116,"4462",4462,"both","Average monthly intake of other alcoholic drinks","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4526","4526","24493",0.0594829546752182,"4526",4526,"both","Happiness","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4537","4537","12476",0.0142405355938757,"4537",4537,"both","Work/job satisfaction","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4559","4559","24503",0.082043865324401,"4559",4559,"both","Family relationship satisfaction","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"4570","4570","24153",0.0339954441516224,"4570",4570,"both","Friendships satisfaction","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"4581","4581","24412",0.230898933525917,"4581",4581,"both","Financial situation satisfaction","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"46","46","74526",0.18669376344579,"46_irnt",46,"both","Hand grip strength (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","body",FALSE,FALSE,NA,119
"4674","4674","24321",0.256441263294279,"4674",4674,"both","Private healthcare","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb22819/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"47","47","74531",0.180173255315111,"47_irnt",47,"both","Hand grip strength (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","body",FALSE,FALSE,NA,133
"49","49","74856",0.0348108743470357,"49_irnt",49,"both","Hip circumference","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","body",FALSE,FALSE,NA,308
"4957","4957","23377",0.0128033921201081,"4957",4957,"both","FI3 : word interpolation","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,3
"50","50","74814",0.142286974202543,"50_irnt",50,"both","Standing height","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","body",FALSE,FALSE,NA,684
"5556","5556","2432",0.0224838467658867,"5556",5556,"both","FI9 : concept interpolation","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"5855_1","5855","240",0.0231077333881072,"5855_1",5855,"both","Which eye(s) affected by astigmatism: Right eye","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,1
"5855_3","5855","240",0.023431929792214,"5855_3",5855,"both","Which eye(s) affected by astigmatism: Both eyes","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,0
"5866","5866","24",0.103157894736842,"5866",5866,"both","FI13 : subset inclusion logic","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"6138_1","6138","73769",0.173480482318505,"6138_1",6138,"both","Qualifications: College or University degree","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,210
"6138_100","6138","73769",0.0960873381224981,"6138_100",6138,"both","Qualifications: None of the above","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,88
"6138_2","6138","73769",0.0534849211585164,"6138_2",6138,"both","Qualifications: A levels/AS levels or equivalent","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,58
"6138_3","6138","73769",0.0191369916537705,"6138_3",6138,"both","Qualifications: O levels/GCSEs or equivalent","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,10
"6138_4","6138","73769",0.0282640346616772,"6138_4",6138,"both","Qualifications: CSEs or equivalent","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"6138_6","6138","73769",0.0246741598508219,"6138_6",6138,"both","Qualifications: Other professional qualifications eg: nursing, teaching","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,11
"6141_1","6141","74840",0.01669995353864,"6141_1",6141,"both","How are people in household related to participant: Husband, wife or partner","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,TRUE,TRUE,2
"6141_2","6141","74840",0.903179512496683,"6141_2",6141,"both","How are people in household related to participant: Son and/or daughter (include step-children)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,TRUE,TRUE,0
"6141_3","6141","74840",0.0394680726734368,"6141_3",6141,"both","How are people in household related to participant: Brother and/or sister","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,TRUE,TRUE,2
"6141_4","6141","74840",0.271083025496561,"6141_4",6141,"both","How are people in household related to participant: Mother and/or father","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,TRUE,TRUE,0
"6141_6","6141","74840",0.762882421169909,"6141_6",6141,"both","How are people in household related to participant: Grandchild","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,TRUE,TRUE,0
"6141_7","6141","74840",0.0508229446818933,"6141_7",6141,"both","How are people in household related to participant: Other related","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,TRUE,TRUE,0
"6141_8","6141","74840",0.331685281283862,"6141_8",6141,"both","How are people in household related to participant: Other unrelated","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21068/bin1/out_bin1..tsv","YES","lifestyle",FALSE,TRUE,TRUE,0
"6142_1","6142","74720",0.256660074619077,"6142_1",6142,"both","Current employment status: In paid employment or self-employed","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,0
